datetime,122_WIND_1,309_WIND_1,317_WIND_1,303_WIND_1
2007-06-24 05:00:00,9.51,12.93,15.88,24.73
2007-06-24 06:00:00,9.64,12.15,15.93,25.38
2007-06-24 07:00:00,9.4,12.39,15.69,25.49
2007-06-24 08:00:00,9.65,11.87,15.44,24.88
2007-06-24 09:00:00,9.63,10.32,16.17,24.72
2007-06-24 10:00:00,9.69,8.27,16.080000000000002,23.82
2007-06-24 11:00:00,9.19,7.03,15.44,23.04
2007-06-24 12:00:00,9.18,7.76,13.57,22.53
2007-06-24 13:00:00,9.37,7.3,12.43,22.08
2007-06-24 14:00:00,8.38,3.7,11.34,21.38
2007-06-24 15:00:00,7.86,5.55,9.47,20.09
2007-06-24 16:00:00,7.43,6.65,10.89,18.91
2007-06-24 17:00:00,7.2,7.2,12.73,17.21
2007-06-24 18:00:00,7.82,8.03,12.49,17.17
2007-06-24 19:00:00,8.14,8.69,13.32,17.05
2007-06-24 20:00:00,8.870000000000001,9.25,13.27,18.66
2007-06-24 21:00:00,10.4,9.65,13.79,19.41
2007-06-24 22:00:00,10.27,9.8,14.44,20.67
2007-06-24 23:00:00,10.17,9.91,15.58,21.79
2007-06-25 00:00:00,9.63,9.56,16.6,22.41
2007-06-25 01:00:00,9.24,8.96,17.18,23.24
2007-06-25 02:00:00,9.72,8.22,17.13,23.76
2007-06-25 03:00:00,10.11,9.14,17.29,24.96
2007-06-25 04:00:00,10.67,10.07,17.31,25.82
2007-06-25 05:00:00,10.35,10.79,17.51,25.47
2007-06-25 06:00:00,9.82,11.11,16.72,25.27
2007-06-25 07:00:00,10.45,9.97,15.76,25.02
2007-06-25 08:00:00,9.96,10.67,9.14,23.99
2007-06-25 09:00:00,10.14,9.85,7.18,23.16
2007-06-25 10:00:00,10.16,9.6,14.03,22.4
2007-06-25 11:00:00,10.22,5.88,9.21,20.0
2007-06-25 12:00:00,10.17,5.18,5.93,17.18
2007-06-25 13:00:00,9.92,3.41,1.82,13.83
2007-06-25 14:00:00,9.72,2.8000000000000003,1.83,8.91
2007-06-25 15:00:00,8.8,1.93,2.18,5.69
2007-06-25 16:00:00,7.49,1.88,0.33,0.34
2007-06-25 17:00:00,7.17,1.42,0.8200000000000001,1.65
2007-06-25 18:00:00,8.71,1.36,3.16,2.32
2007-06-25 19:00:00,8.16,1.82,2.23,2.41
2007-06-25 20:00:00,8.44,1.54,0.59,0.47
2007-06-25 21:00:00,8.48,5.41,0.42,1.06
2007-06-25 22:00:00,8.97,7.140000000000001,0.92,7.27
2007-06-25 23:00:00,8.64,7.28,3.49,12.35
2007-06-26 00:00:00,9.33,6.69,3.96,14.41
2007-06-26 01:00:00,8.47,8.43,4.73,15.54
2007-06-26 02:00:00,8.05,8.9,5.92,16.95
2007-06-26 03:00:00,8.07,6.58,7.37,17.45
2007-06-26 04:00:00,7.4,5.37,11.76,16.97
2007-06-26 05:00:00,7.78,6.5,9.56,16.57
2007-06-26 06:00:00,8.67,7.72,9.06,15.92
2007-06-26 07:00:00,8.97,6.94,9.56,15.35
2007-06-26 08:00:00,8.89,7.0,8.39,14.49
2007-06-26 09:00:00,9.43,7.99,7.0600000000000005,13.98
2007-06-26 10:00:00,9.34,8.69,6.26,13.12
2007-06-26 11:00:00,9.99,6.53,5.83,11.89
2007-06-26 12:00:00,10.22,2.92,5.67,9.13
2007-06-26 13:00:00,9.76,1.3,5.47,7.21
2007-06-26 14:00:00,9.42,1.35,4.37,2.28
2007-06-26 15:00:00,8.56,1.08,4.45,2.93
2007-06-26 16:00:00,9.3,1.88,6.05,2.75
2007-06-26 17:00:00,9.12,5.07,7.16,2.83
2007-06-26 18:00:00,9.68,6.11,5.8,3.06
2007-06-26 19:00:00,10.0,7.63,5.63,3.0500000000000003
2007-06-26 20:00:00,10.04,8.8,5.39,5.93
2007-06-26 21:00:00,10.74,9.51,6.42,8.01
2007-06-26 22:00:00,11.86,9.99,7.47,10.63
2007-06-26 23:00:00,12.26,11.4,8.28,13.04
2007-06-27 00:00:00,12.59,11.8,9.58,13.84
2007-06-27 01:00:00,11.63,11.4,10.4,14.89
2007-06-27 02:00:00,10.28,11.2,11.23,16.71
2007-06-27 03:00:00,10.39,11.29,12.99,17.89
2007-06-27 04:00:00,10.4,10.2,12.21,18.97
2007-06-27 05:00:00,10.08,10.31,14.21,18.88
2007-06-27 06:00:00,11.37,9.9,15.1,19.14
2007-06-27 07:00:00,11.63,9.51,1.47,20.23
2007-06-27 08:00:00,11.61,9.52,2.83,18.65
2007-06-27 09:00:00,12.32,10.27,7.25,19.64
2007-06-27 10:00:00,11.41,8.27,6.62,19.46
2007-06-27 11:00:00,11.58,6.75,7.35,17.43
2007-06-27 12:00:00,10.82,8.18,8.05,16.66
2007-06-27 13:00:00,11.38,8.26,6.86,15.13
2007-06-27 14:00:00,9.49,6.63,4.69,13.05
2007-06-27 15:00:00,8.03,7.83,4.93,10.61
2007-06-27 16:00:00,8.23,7.78,5.08,8.31
2007-06-27 17:00:00,8.290000000000001,6.6000000000000005,6.12,4.59
2007-06-27 18:00:00,8.58,5.86,4.96,3.5
2007-06-27 19:00:00,8.91,6.03,4.39,5.33
2007-06-27 20:00:00,8.72,6.91,4.8100000000000005,7.57
2007-06-27 21:00:00,9.72,7.81,4.68,11.69
2007-06-27 22:00:00,10.67,9.01,4.8100000000000005,15.06
2007-06-27 23:00:00,10.39,9.4,7.140000000000001,17.14
2007-06-28 00:00:00,10.4,9.03,7.930000000000001,18.66
2007-06-28 01:00:00,9.43,9.36,9.55,19.53
2007-06-28 02:00:00,9.19,8.8,11.75,21.39
2007-06-28 03:00:00,8.6,10.21,11.05,22.85
2007-06-28 04:00:00,9.53,9.68,11.77,23.13
2007-06-28 05:00:00,9.96,11.28,14.1,24.02
2007-06-28 06:00:00,10.46,12.46,15.68,24.06
2007-06-28 07:00:00,9.73,13.17,13.74,24.05
2007-06-28 08:00:00,9.13,12.51,10.49,23.7
2007-06-28 09:00:00,9.45,12.03,8.23,23.18
2007-06-28 10:00:00,8.18,10.29,10.94,23.49
2007-06-28 11:00:00,8.94,9.16,9.32,22.37
2007-06-28 12:00:00,9.53,9.5,10.11,20.44
2007-06-28 13:00:00,9.15,7.71,8.99,19.04
2007-06-28 14:00:00,8.48,2.67,5.9,17.07
2007-06-28 15:00:00,8.370000000000001,1.45,5.3100000000000005,16.12
2007-06-28 16:00:00,6.7,1.97,4.33,13.59
2007-06-28 17:00:00,7.23,3.8,3.73,11.15
2007-06-28 18:00:00,8.08,5.44,3.18,7.95
2007-06-28 19:00:00,8.22,6.71,3.6,9.61
2007-06-28 20:00:00,8.700000000000001,7.38,4.0,12.75
2007-06-28 21:00:00,8.56,8.16,4.5600000000000005,15.42
2007-06-28 22:00:00,9.55,8.63,4.42,17.8
2007-06-28 23:00:00,10.16,8.27,4.89,19.54
2007-06-29 00:00:00,9.92,9.07,7.05,21.12
2007-06-29 01:00:00,9.74,8.68,11.05,22.83
2007-06-29 02:00:00,9.5,10.2,11.73,24.23
2007-06-29 03:00:00,10.52,10.34,12.81,24.85
2007-06-29 04:00:00,11.13,10.44,14.55,25.22
2007-06-29 05:00:00,10.67,10.76,15.35,25.26
2007-06-29 06:00:00,11.05,10.7,14.5,25.15
2007-06-29 07:00:00,10.45,12.15,12.8,24.94
2007-06-29 08:00:00,10.58,11.84,12.53,24.67
2007-06-29 09:00:00,10.59,11.08,11.28,24.43
2007-06-29 10:00:00,10.0,8.66,10.59,24.35
2007-06-29 11:00:00,10.26,7.42,11.19,23.22
2007-06-29 12:00:00,9.88,7.29,8.9,21.7
2007-06-29 13:00:00,8.58,5.95,7.65,19.71
2007-06-29 14:00:00,8.76,2.5,7.66,17.41
2007-06-29 15:00:00,7.4,0.93,6.96,14.2
2007-06-29 16:00:00,6.58,1.88,7.63,12.79
2007-06-29 17:00:00,6.45,3.17,6.23,10.88
2007-06-29 18:00:00,6.26,5.48,5.65,11.7
2007-06-29 19:00:00,7.03,5.59,5.79,13.66
2007-06-29 20:00:00,8.06,6.13,5.33,15.37
2007-06-29 21:00:00,8.09,8.0,6.7700000000000005,16.44
2007-06-29 22:00:00,8.03,7.6,8.65,16.78
2007-06-29 23:00:00,9.13,8.36,9.49,17.97
2007-06-30 00:00:00,9.22,7.84,10.76,21.16
2007-06-30 01:00:00,9.31,7.2,12.33,21.8
2007-06-30 02:00:00,8.57,5.97,11.74,22.66
2007-06-30 03:00:00,8.46,6.03,12.75,23.45
2007-06-30 04:00:00,8.35,6.8500000000000005,13.73,23.66
2007-06-30 05:00:00,9.24,9.95,13.44,24.14
2007-06-30 06:00:00,9.19,12.24,12.33,25.13
2007-06-30 07:00:00,9.63,12.23,12.81,24.6
2007-06-30 08:00:00,9.33,10.09,12.52,24.26
2007-06-30 09:00:00,9.15,10.96,7.01,24.05
2007-06-30 10:00:00,9.04,11.68,8.22,23.91
2007-06-30 11:00:00,8.83,7.8,11.78,23.34
2007-06-30 12:00:00,8.92,4.08,10.83,22.47
2007-06-30 13:00:00,8.13,6.05,7.61,20.55
2007-06-30 14:00:00,7.44,3.59,6.16,18.05
2007-06-30 15:00:00,6.26,3.25,7.5,15.21
2007-06-30 16:00:00,6.1000000000000005,4.44,7.76,10.98
2007-06-30 17:00:00,5.66,5.76,6.23,10.64
2007-06-30 18:00:00,6.6000000000000005,6.17,4.75,11.66
2007-06-30 19:00:00,7.71,6.42,4.7700000000000005,14.5
2007-06-30 20:00:00,8.33,6.78,5.3500000000000005,16.79
2007-06-30 21:00:00,7.8,7.29,5.38,17.830000000000002
2007-06-30 22:00:00,8.18,7.85,5.53,19.57
2007-06-30 23:00:00,9.19,7.1000000000000005,6.5,20.62
2007-07-01 00:00:00,8.73,8.9,9.32,22.26
2007-07-01 01:00:00,7.85,9.43,11.32,23.71
2007-07-01 02:00:00,7.78,6.72,12.21,25.33
2007-07-01 03:00:00,8.68,10.8,13.46,26.74
2007-07-01 04:00:00,10.04,11.4,12.92,25.85
2007-07-01 05:00:00,10.13,11.0,10.02,25.37
2007-07-01 06:00:00,10.37,10.06,10.9,24.9
2007-07-01 07:00:00,10.83,9.17,11.46,24.61
2007-07-01 08:00:00,10.64,9.61,8.43,24.13
2007-07-01 09:00:00,10.66,9.35,8.05,23.89
2007-07-01 10:00:00,9.97,6.19,8.23,23.1
2007-07-01 11:00:00,10.37,4.9,7.4,21.35
2007-07-01 12:00:00,10.41,2.9,6.2700000000000005,20.63
2007-07-01 13:00:00,9.92,0.91,5.39,18.55
2007-07-01 14:00:00,9.12,1.04,4.45,17.11
2007-07-01 15:00:00,8.540000000000001,1.22,3.98,15.31
2007-07-01 16:00:00,7.35,0.6900000000000001,3.99,13.63
2007-07-01 17:00:00,6.71,0.78,2.67,12.5
2007-07-01 18:00:00,7.07,1.65,1.54,12.91
2007-07-01 19:00:00,7.49,5.09,0.59,14.55
2007-07-01 20:00:00,7.25,5.98,3.45,16.27
2007-07-01 21:00:00,7.95,6.7,4.87,17.32
2007-07-01 22:00:00,9.35,7.29,6.62,17.87
2007-07-01 23:00:00,9.67,8.1,6.09,19.18
2007-07-02 00:00:00,9.32,8.31,7.66,20.45
2007-07-02 01:00:00,8.700000000000001,8.02,9.71,22.29
2007-07-02 02:00:00,8.01,7.54,9.06,22.84
2007-07-02 03:00:00,8.48,11.12,9.58,23.81
2007-07-02 04:00:00,9.45,10.39,10.15,24.34
2007-07-02 05:00:00,9.89,10.4,10.36,24.61
2007-07-02 06:00:00,10.26,9.78,10.13,24.92
2007-07-02 07:00:00,9.91,10.28,8.42,24.83
2007-07-02 08:00:00,10.41,9.93,7.8,24.85
2007-07-02 09:00:00,10.19,8.83,7.63,25.07
2007-07-02 10:00:00,10.16,7.59,7.85,24.99
2007-07-02 11:00:00,10.34,8.09,8.75,23.99
2007-07-02 12:00:00,10.09,7.140000000000001,6.9,22.94
2007-07-02 13:00:00,9.4,4.34,4.0600000000000005,22.34
2007-07-02 14:00:00,8.83,1.17,3.94,21.88
2007-07-02 15:00:00,7.97,0.63,3.48,20.08
2007-07-02 16:00:00,6.390000000000001,0.63,4.97,18.11
2007-07-02 17:00:00,7.32,1.55,5.01,16.67
2007-07-02 18:00:00,6.9,4.58,5.78,16.38
2007-07-02 19:00:00,6.54,5.38,5.57,16.46
2007-07-02 20:00:00,6.95,6.42,5.57,17.36
2007-07-02 21:00:00,7.5,7.15,6.48,17.72
2007-07-02 22:00:00,7.16,8.64,6.65,18.85
2007-07-02 23:00:00,8.06,9.89,8.64,19.84
2007-07-03 00:00:00,8.620000000000001,9.87,9.01,21.39
2007-07-03 01:00:00,8.15,10.19,11.69,23.12
2007-07-03 02:00:00,8.620000000000001,10.99,11.8,23.61
2007-07-03 03:00:00,9.39,10.82,12.9,24.45
2007-07-03 04:00:00,10.36,10.21,11.37,25.14
2007-07-03 05:00:00,10.35,8.58,9.67,24.92
2007-07-03 06:00:00,10.26,8.84,7.85,23.89
2007-07-03 07:00:00,9.82,7.46,7.69,22.69
2007-07-03 08:00:00,9.58,8.620000000000001,8.620000000000001,22.19
2007-07-03 09:00:00,8.68,7.94,8.65,20.29
2007-07-03 10:00:00,7.15,7.73,5.15,19.51
2007-07-03 11:00:00,6.91,5.34,2.6,17.98
2007-07-03 12:00:00,5.39,3.62,1.12,17.43
2007-07-03 13:00:00,4.88,3.1,1.63,14.51
2007-07-03 14:00:00,4.13,2.0,1.57,11.89
2007-07-03 15:00:00,3.98,0.63,1.62,9.6
2007-07-03 16:00:00,2.64,0.54,0.74,7.22
2007-07-03 17:00:00,2.13,0.37,1.07,4.61
2007-07-03 18:00:00,2.37,0.88,4.97,1.32
2007-07-03 19:00:00,4.3500000000000005,1.04,4.6000000000000005,1.45
2007-07-03 20:00:00,4.9,2.18,2.37,1.51
2007-07-03 21:00:00,5.61,1.87,1.43,1.17
2007-07-03 22:00:00,6.640000000000001,1.54,1.44,3.36
2007-07-03 23:00:00,8.3,2.01,0.49,10.71
2007-07-04 00:00:00,7.640000000000001,5.73,0.17,13.68
2007-07-04 01:00:00,6.8100000000000005,4.66,0.27,15.15
2007-07-04 02:00:00,6.33,4.17,0.78,14.82
2007-07-04 03:00:00,5.48,3.85,1.48,16.55
2007-07-04 04:00:00,6.0600000000000005,3.09,4.29,16.55
2007-07-04 05:00:00,7.01,4.78,4.25,16.68
2007-07-04 06:00:00,7.95,5.01,5.8500000000000005,16.19
2007-07-04 07:00:00,8.4,7.45,4.98,15.48
2007-07-04 08:00:00,8.66,6.33,4.2700000000000005,14.7
2007-07-04 09:00:00,8.59,5.24,4.47,14.3
2007-07-04 10:00:00,8.44,1.72,4.03,12.99
2007-07-04 11:00:00,8.05,0.42,3.82,9.77
2007-07-04 12:00:00,6.24,2.76,3.14,8.27
2007-07-04 13:00:00,4.17,2.12,2.42,6.09
2007-07-04 14:00:00,1.41,2.16,1.42,3.64
2007-07-04 15:00:00,2.11,2.1,0.92,0.21
2007-07-04 16:00:00,1.75,1.08,1.23,1.6
2007-07-04 17:00:00,2.34,0.67,0.22,1.52
2007-07-04 18:00:00,4.32,1.43,0.35,1.37
2007-07-04 19:00:00,3.82,1.53,0.36,1.91
2007-07-04 20:00:00,3.75,1.57,0.61,2.53
2007-07-04 21:00:00,3.64,0.7000000000000001,0.87,2.46
2007-07-04 22:00:00,1.39,0.39,0.23,2.05
2007-07-04 23:00:00,3.49,5.68,0.65,1.85
2007-07-05 00:00:00,5.16,7.28,2.23,2.02
2007-07-05 01:00:00,6.44,9.83,4.1,11.55
2007-07-05 02:00:00,6.65,12.16,2.81,13.32
2007-07-05 03:00:00,6.45,11.24,6.15,15.66
2007-07-05 04:00:00,7.19,1.73,7.51,16.15
2007-07-05 05:00:00,7.62,1.29,10.81,16.48
2007-07-05 06:00:00,7.29,3.79,5.44,16.830000000000002
2007-07-05 07:00:00,7.32,5.78,3.86,16.45
2007-07-05 08:00:00,7.38,6.63,5.65,16.61
2007-07-05 09:00:00,7.05,6.2700000000000005,5.6000000000000005,16.81
2007-07-05 10:00:00,6.8100000000000005,6.11,5.0,16.63
2007-07-05 11:00:00,3.63,4.97,4.49,16.45
2007-07-05 12:00:00,2.08,4.1,3.71,16.04
2007-07-05 13:00:00,2.06,5.54,0.87,15.25
2007-07-05 14:00:00,0.6900000000000001,3.36,0.97,13.91
2007-07-05 15:00:00,0.79,1.04,0.5700000000000001,10.43
2007-07-05 16:00:00,1.64,0.61,1.16,9.31
2007-07-05 17:00:00,3.25,0.63,0.61,8.47
2007-07-05 18:00:00,3.11,3.63,4.19,7.59
2007-07-05 19:00:00,3.14,3.53,4.24,6.92
2007-07-05 20:00:00,2.24,5.88,3.68,6.8500000000000005
2007-07-05 21:00:00,2.94,6.65,3.11,7.9
2007-07-05 22:00:00,4.8500000000000005,7.1000000000000005,3.42,9.6
2007-07-05 23:00:00,6.69,8.97,4.65,12.41
2007-07-06 00:00:00,7.32,11.12,5.48,14.34
2007-07-06 01:00:00,7.72,10.6,5.2,15.66
2007-07-06 02:00:00,8.35,8.15,6.53,17.12
2007-07-06 03:00:00,7.22,8.83,13.22,17.51
2007-07-06 04:00:00,7.77,8.82,13.46,17.740000000000002
2007-07-06 05:00:00,6.5200000000000005,9.8,13.16,17.87
2007-07-06 06:00:00,6.36,9.69,9.31,17.75
2007-07-06 07:00:00,6.6000000000000005,9.6,6.41,17.16
2007-07-06 08:00:00,4.26,8.75,7.49,17.29
2007-07-06 09:00:00,4.55,8.77,5.86,17.86
2007-07-06 10:00:00,2.93,7.8,3.94,17.06
2007-07-06 11:00:00,1.58,6.74,3.86,14.92
2007-07-06 12:00:00,0.75,7.53,2.07,13.4
2007-07-06 13:00:00,2.98,8.5,2.61,12.44
2007-07-06 14:00:00,3.27,3.38,3.27,9.36
2007-07-06 15:00:00,3.0500000000000003,0.41,5.36,7.31
2007-07-06 16:00:00,1.81,0.95,2.79,3.56
2007-07-06 17:00:00,2.88,2.74,2.82,3.36
2007-07-06 18:00:00,2.37,5.74,2.0,4.4
2007-07-06 19:00:00,4.24,7.58,4.22,5.86
2007-07-06 20:00:00,6.3500000000000005,9.13,4.14,6.76
2007-07-06 21:00:00,6.0600000000000005,10.9,5.28,6.45
2007-07-06 22:00:00,7.98,10.11,6.0200000000000005,8.51
2007-07-06 23:00:00,9.87,9.65,5.6000000000000005,9.28
2007-07-07 00:00:00,9.81,10.01,8.92,10.67
2007-07-07 01:00:00,9.25,9.73,11.22,12.17
2007-07-07 02:00:00,8.0,10.08,12.7,13.4
2007-07-07 03:00:00,8.38,10.96,12.26,13.93
2007-07-07 04:00:00,8.41,11.18,11.71,13.47
2007-07-07 05:00:00,8.8,11.33,6.48,13.24
2007-07-07 06:00:00,8.14,10.34,1.76,13.82
2007-07-07 07:00:00,8.35,9.47,2.61,13.86
2007-07-07 08:00:00,7.0200000000000005,10.07,2.63,12.8
2007-07-07 09:00:00,5.88,9.59,2.64,11.1
2007-07-07 10:00:00,7.75,6.96,2.41,9.35
2007-07-07 11:00:00,6.16,8.15,3.24,3.42
2007-07-07 12:00:00,7.71,7.71,3.54,2.1
2007-07-07 13:00:00,6.63,7.01,3.99,1.41
2007-07-07 14:00:00,6.25,4.39,3.0500000000000003,0.66
2007-07-07 15:00:00,6.5200000000000005,3.24,3.49,0.5700000000000001
2007-07-07 16:00:00,6.26,5.84,5.73,1.41
2007-07-07 17:00:00,6.65,5.7,6.33,2.08
2007-07-07 18:00:00,6.140000000000001,7.01,7.11,5.95
2007-07-07 19:00:00,7.59,10.79,8.24,6.15
2007-07-07 20:00:00,8.14,11.48,8.76,8.28
2007-07-07 21:00:00,9.81,13.34,9.17,10.48
2007-07-07 22:00:00,9.99,12.71,10.1,12.55
2007-07-07 23:00:00,11.09,12.72,11.06,13.99
2007-07-08 00:00:00,10.05,12.94,11.67,15.04
2007-07-08 01:00:00,10.19,12.46,11.85,16.16
2007-07-08 02:00:00,10.3,12.15,10.79,18.05
2007-07-08 03:00:00,10.46,12.08,11.17,18.96
2007-07-08 04:00:00,10.93,12.18,9.78,19.26
2007-07-08 05:00:00,10.55,11.37,11.39,18.9
2007-07-08 06:00:00,9.89,11.08,12.07,18.63
2007-07-08 07:00:00,9.71,9.8,12.16,17.5
2007-07-08 08:00:00,10.1,10.35,10.97,16.73
2007-07-08 09:00:00,9.85,2.89,11.83,15.79
2007-07-08 10:00:00,9.93,1.44,9.82,13.77
2007-07-08 11:00:00,8.26,0.74,5.48,13.31
2007-07-08 12:00:00,7.79,2.36,7.62,12.71
2007-07-08 13:00:00,8.43,3.15,8.24,8.02
2007-07-08 14:00:00,7.91,1.88,8.25,2.96
2007-07-08 15:00:00,6.49,0.75,10.47,1.48
2007-07-08 16:00:00,7.55,5.8,11.0,0.99
2007-07-08 17:00:00,7.890000000000001,6.38,11.02,1.38
2007-07-08 18:00:00,7.16,7.47,8.870000000000001,2.48
2007-07-08 19:00:00,7.25,8.28,7.390000000000001,5.46
2007-07-08 20:00:00,8.73,9.13,6.7700000000000005,7.82
2007-07-08 21:00:00,9.37,10.54,6.49,8.19
2007-07-08 22:00:00,9.39,11.14,7.0,8.74
2007-07-08 23:00:00,9.78,12.08,7.0,5.99
2007-07-09 00:00:00,9.79,13.37,8.11,10.69
2007-07-09 01:00:00,10.09,13.74,10.05,13.23
2007-07-09 02:00:00,9.92,13.13,11.34,15.28
2007-07-09 03:00:00,10.7,13.77,13.55,16.38
2007-07-09 04:00:00,10.65,13.8,14.35,16.35
2007-07-09 05:00:00,10.91,11.43,14.57,14.88
2007-07-09 06:00:00,10.98,10.73,12.16,12.95
2007-07-09 07:00:00,10.1,11.44,9.1,13.03
2007-07-09 08:00:00,9.09,10.76,3.47,11.97
2007-07-09 09:00:00,9.28,11.29,3.47,10.52
2007-07-09 10:00:00,10.38,12.27,3.42,9.92
2007-07-09 11:00:00,9.24,12.09,4.5,8.07
2007-07-09 12:00:00,8.85,9.58,5.54,4.71
2007-07-09 13:00:00,8.84,4.82,7.23,2.63
2007-07-09 14:00:00,8.52,2.77,7.17,0.49
2007-07-09 15:00:00,7.48,1.64,7.55,1.19
2007-07-09 16:00:00,7.61,3.88,6.48,1.29
2007-07-09 17:00:00,7.41,6.79,5.3100000000000005,0.45
2007-07-09 18:00:00,6.78,7.66,4.95,1.85
2007-07-09 19:00:00,6.62,7.53,4.9,5.05
2007-07-09 20:00:00,7.28,8.73,4.5600000000000005,6.5200000000000005
2007-07-09 21:00:00,8.82,10.43,4.64,7.57
2007-07-09 22:00:00,9.31,11.98,4.41,7.6
2007-07-09 23:00:00,9.94,12.71,4.84,8.67
2007-07-10 00:00:00,10.5,13.77,5.53,9.98
2007-07-10 01:00:00,9.92,13.75,5.93,6.08
2007-07-10 02:00:00,9.15,15.21,6.91,10.5
2007-07-10 03:00:00,9.3,15.15,10.82,11.89
2007-07-10 04:00:00,8.78,13.57,9.13,12.07
2007-07-10 05:00:00,8.6,7.140000000000001,10.68,11.4
2007-07-10 06:00:00,9.1,5.1000000000000005,9.84,9.85
2007-07-10 07:00:00,9.95,4.86,8.5,12.23
2007-07-10 08:00:00,9.63,2.93,7.41,11.64
2007-07-10 09:00:00,9.68,0.81,7.77,9.74
2007-07-10 10:00:00,8.33,7.59,6.05,7.79
2007-07-10 11:00:00,9.73,5.55,7.3,4.78
2007-07-10 12:00:00,8.38,4.19,7.61,1.12
2007-07-10 13:00:00,6.72,5.94,6.6000000000000005,0.94
2007-07-10 14:00:00,7.27,8.23,6.28,1.43
2007-07-10 15:00:00,7.13,6.83,5.69,1.16
2007-07-10 16:00:00,6.0,7.0,6.09,0.66
2007-07-10 17:00:00,5.3,5.82,4.59,0.7000000000000001
2007-07-10 18:00:00,4.5600000000000005,6.32,3.7,0.97
2007-07-10 19:00:00,6.16,8.61,4.26,1.43
2007-07-10 20:00:00,9.41,9.16,4.62,6.91
2007-07-10 21:00:00,7.57,9.87,5.15,8.66
2007-07-10 22:00:00,7.8,7.38,5.44,7.65
2007-07-10 23:00:00,8.56,13.7,6.3500000000000005,10.04
2007-07-11 00:00:00,9.31,15.04,5.3100000000000005,11.66
2007-07-11 01:00:00,9.05,14.52,14.01,7.57
2007-07-11 02:00:00,8.84,15.79,13.49,9.75
2007-07-11 03:00:00,9.15,16.53,13.48,13.28
2007-07-11 04:00:00,9.93,13.08,9.87,10.97
2007-07-11 05:00:00,9.84,2.07,8.9,6.93
2007-07-11 06:00:00,10.04,1.13,9.77,3.8
2007-07-11 07:00:00,9.61,3.95,10.81,6.04
2007-07-11 08:00:00,9.53,3.29,11.47,6.36
2007-07-11 09:00:00,7.99,3.6,10.08,6.49
2007-07-11 10:00:00,8.91,0.78,6.49,3.64
2007-07-11 11:00:00,7.96,5.46,7.640000000000001,1.19
2007-07-11 12:00:00,7.5,4.8,6.91,0.48
2007-07-11 13:00:00,6.7700000000000005,1.56,5.6000000000000005,1.19
2007-07-11 14:00:00,6.16,1.97,5.25,1.59
2007-07-11 15:00:00,7.4,2.72,6.0,2.01
2007-07-11 16:00:00,6.99,5.95,5.88,1.5
2007-07-11 17:00:00,8.25,8.96,4.97,5.64
2007-07-11 18:00:00,8.41,10.62,4.5600000000000005,6.3500000000000005
2007-07-11 19:00:00,8.98,12.45,4.25,6.63
2007-07-11 20:00:00,9.68,13.73,4.4,7.42
2007-07-11 21:00:00,10.11,14.35,4.69,7.5
2007-07-11 22:00:00,10.39,15.28,6.4,8.290000000000001
2007-07-11 23:00:00,10.75,15.49,6.07,8.46
2007-07-12 00:00:00,11.14,15.56,6.58,13.45
2007-07-12 01:00:00,11.29,15.4,8.48,14.05
2007-07-12 02:00:00,10.03,13.57,11.7,15.77
2007-07-12 03:00:00,10.41,7.2,11.4,16.98
2007-07-12 04:00:00,11.19,10.64,11.09,15.18
2007-07-12 05:00:00,11.05,11.33,10.76,14.75
2007-07-12 06:00:00,11.64,12.05,10.69,14.98
2007-07-12 07:00:00,12.34,11.76,10.3,14.55
2007-07-12 08:00:00,12.2,12.01,10.72,14.15
2007-07-12 09:00:00,11.72,10.93,9.8,13.25
2007-07-12 10:00:00,12.17,10.07,8.39,11.42
2007-07-12 11:00:00,12.63,8.09,7.65,12.06
2007-07-12 12:00:00,12.75,8.22,6.69,8.73
2007-07-12 13:00:00,11.82,5.26,5.55,8.65
2007-07-12 14:00:00,10.99,2.58,5.7,4.73
2007-07-12 15:00:00,9.76,0.8200000000000001,5.01,2.17
2007-07-12 16:00:00,9.22,3.91,4.61,2.71
2007-07-12 17:00:00,8.67,3.42,4.16,2.98
2007-07-12 18:00:00,8.28,4.54,3.19,2.6
2007-07-12 19:00:00,8.11,4.98,2.76,2.15
2007-07-12 20:00:00,8.71,6.97,3.5,1.61
2007-07-12 21:00:00,8.81,7.74,3.24,1.1
2007-07-12 22:00:00,9.26,9.25,3.75,11.44
2007-07-12 23:00:00,9.31,10.61,3.87,14.05
2007-07-13 00:00:00,9.11,11.39,5.68,15.43
2007-07-13 01:00:00,8.78,10.88,6.0600000000000005,16.71
2007-07-13 02:00:00,9.1,10.4,11.28,18.45
2007-07-13 03:00:00,10.17,10.31,12.5,19.66
2007-07-13 04:00:00,10.53,10.33,11.1,19.96
2007-07-13 05:00:00,10.58,9.78,10.99,19.8
2007-07-13 06:00:00,10.58,8.65,9.68,19.37
2007-07-13 07:00:00,10.79,9.89,8.99,19.15
2007-07-13 08:00:00,10.65,10.11,8.15,18.41
2007-07-13 09:00:00,9.45,10.01,7.32,17.47
2007-07-13 10:00:00,9.07,8.15,6.42,16.35
2007-07-13 11:00:00,8.55,6.2700000000000005,6.04,15.42
2007-07-13 12:00:00,6.25,5.74,5.39,12.77
2007-07-13 13:00:00,4.17,3.54,4.97,9.95
2007-07-13 14:00:00,1.68,0.98,3.75,5.53
